from_name,to_region,straight_distance_km,road_distance_km,road_time_sec,road_time_hours,road_time_h_m,end_lat,end_lon
New Horizons,New Brunswick,3913.4,5056.1,239512.7,66.531,66h 32m,47.3638255,-68.7634296
New Horizons,Nova Scotia,4296.0,5599.9,262529.0,72.925,72h 55m,45.8552499,-64.2612054
New Horizons,Prince Edward Island,4312.4,5642.2,264726.0,73.535,73h 32m,46.1915229,-63.7772032
New Horizons,Newfoundland and Labrador,3808.6,5602.9,277693.3,77.137,77h 08m,52.8193711,-67.1766909
New Horizons,Quebec,4384.5,5933.9,290916.8,80.810,80h 49m,47.3812400,-61.8550470
New Horizons,Newfoundland,4557.0,6194.3,306242.0,85.067,85h 04m,47.5796060,-59.1415050
Douglas-Gilpin,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.2443800,-122.9821500
Douglas-Gilpin,Alberta,512.8,755.9,33188.0,9.219,9h 13m,52.8879682,-118.4788279
Douglas-Gilpin,Saskatchewan,937.7,1305.9,58863.4,16.351,16h 21m,49.9572345,-110.0001418
Douglas-Gilpin,Northwest Territories,1255.8,1837.7,82530.1,22.925,22h 56m,60.0021112,-116.9810185
Douglas-Gilpin,Manitoba,1546.4,1956.5,85733.9,23.815,23h 49m,50.0635549,-101.4635773
Douglas-Gilpin,Yukon,1203.6,1803.5,86914.1,24.143,24h 09m,60.0521884,-124.0168627
Douglas-Gilpin,Ontario,1998.9,2454.3,107625.6,29.896,29h 54m,49.7387412,-95.1576564
Douglas-Gilpin,Nunavut,1918.1,2857.3,139591.8,38.775,38h 47m,65.0116609,-109.7209871
Douglas-Gilpin,Québec,3134.4,3863.6,180283.2,50.079,50h 05m,48.5258748,-79.5235351
Douglas-Gilpin,New Brunswick,3928.7,5060.6,239624.4,66.562,66h 34m,47.3638255,-68.7634296
Douglas-Gilpin,Nova Scotia,4311.3,5604.4,262640.7,72.956,72h 57m,45.8552499,-64.2612054
Douglas-Gilpin,Prince Edward Island,4327.7,5646.6,264837.7,73.566,73h 34m,46.1915229,-63.7772032
Douglas-Gilpin,Newfoundland and Labrador,3823.5,5607.3,277805.0,77.168,77h 10m,52.8193711,-67.1766909
Douglas-Gilpin,Quebec,4399.7,5938.3,291028.5,80.841,80h 50m,47.3812400,-61.8550470
Douglas-Gilpin,Newfoundland,4572.2,6198.8,306353.7,85.098,85h 06m,47.5796060,-59.1415050
Cameron,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.2561900,-122.9067100
Cameron,Alberta,508.5,749.9,32967.7,9.158,9h 09m,52.8879682,-118.4788279
Cameron,Saskatchewan,932.1,1300.0,58643.1,16.290,16h 17m,49.9572345,-110.0001418
Cameron,Northwest Territories,1253.1,1831.8,82309.8,22.864,22h 52m,60.0021112,-116.9810185
Cameron,Manitoba,1540.8,1950.6,85513.6,23.754,23h 45m,50.0635549,-101.4635773
Cameron,Yukon,1202.5,1797.5,86693.8,24.082,24h 05m,60.0521884,-124.0168627
Cameron,Ontario,1993.3,2448.4,107405.3,29.835,29h 50m,49.7387412,-95.1576564
Cameron,Nunavut,1915.1,2851.3,139371.5,38.714,38h 43m,65.0116609,-109.7209871
Cameron,Québec,3128.8,3857.6,180062.9,50.017,50h 01m,48.5258748,-79.5235351
Cameron,New Brunswick,3923.1,5054.6,239404.1,66.501,66h 30m,47.3638255,-68.7634296
Cameron,Nova Scotia,4305.6,5598.4,262420.4,72.895,72h 54m,45.8552499,-64.2612054
Cameron,Prince Edward Island,4322.1,5640.7,264617.4,73.505,73h 30m,46.1915229,-63.7772032
Cameron,Newfoundland and Labrador,3818.1,5601.4,277584.7,77.107,77h 06m,52.8193711,-67.1766909
Cameron,Quebec,4394.1,5932.4,290808.2,80.780,80h 47m,47.3812400,-61.8550470
Cameron,Newfoundland,4566.6,6192.8,306133.4,85.037,85h 02m,47.5796060,-59.1415050
Lyndhurst,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.2654400,-122.8991900
Lyndhurst,Alberta,507.4,750.8,33016.2,9.171,9h 10m,52.8879682,-118.4788279
Lyndhurst,Saskatchewan,931.4,1300.9,58691.6,16.303,16h 18m,49.9572345,-110.0001418
Lyndhurst,Northwest Territories,1251.9,1832.7,82358.3,22.877,22h 53m,60.0021112,-116.9810185
Lyndhurst,Manitoba,1540.0,1951.5,85562.1,23.767,23h 46m,50.0635549,-101.4635773
Lyndhurst,Yukon,1201.5,1798.4,86742.3,24.095,24h 06m,60.0521884,-124.0168627
Lyndhurst,Ontario,1992.5,2449.3,107453.8,29.848,29h 51m,49.7387412,-95.1576564
Lyndhurst,Nunavut,1913.9,2852.2,139420.0,38.728,38h 44m,65.0116609,-109.7209871
Lyndhurst,Québec,3128.0,3858.5,180111.4,50.031,50h 02m,48.5258748,-79.5235351
Lyndhurst,New Brunswick,3922.3,5055.5,239452.6,66.515,66h 31m,47.3638255,-68.7634296
Lyndhurst,Nova Scotia,4304.8,5599.3,262468.9,72.908,72h 54m,45.8552499,-64.2612054
Lyndhurst,Prince Edward Island,4321.2,5641.6,264665.9,73.518,73h 31m,46.1915229,-63.7772032
Lyndhurst,Newfoundland and Labrador,3817.1,5602.2,277633.2,77.120,77h 07m,52.8193711,-67.1766909
Lyndhurst,Quebec,4393.2,5933.3,290856.7,80.794,80h 48m,47.3812400,-61.8550470
Lyndhurst,Newfoundland,4565.7,6193.7,306181.9,85.051,85h 03m,47.5796060,-59.1415050
Scott Creek,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.2904200,-122.8072200
Scott Creek,Alberta,501.2,751.7,33049.9,9.181,9h 11m,52.8879682,-118.4788279
Scott Creek,Saskatchewan,924.4,1301.7,58725.3,16.313,16h 19m,49.9572345,-110.0001418
Scott Creek,Northwest Territories,1247.5,1833.5,82392.0,22.887,22h 53m,60.0021112,-116.9810185
Scott Creek,Manitoba,1532.9,1952.3,85595.8,23.777,23h 47m,50.0635549,-101.4635773
Scott Creek,Yukon,1199.1,1799.3,86776.0,24.104,24h 06m,60.0521884,-124.0168627
Scott Creek,Ontario,1985.4,2450.1,107487.5,29.858,29h 51m,49.7387412,-95.1576564
Scott Creek,Nunavut,1909.1,2853.1,139453.7,38.737,38h 44m,65.0116609,-109.7209871
Scott Creek,Québec,3120.8,3859.4,180145.1,50.040,50h 02m,48.5258748,-79.5235351
Scott Creek,New Brunswick,3915.1,5056.4,239486.3,66.524,66h 31m,47.3638255,-68.7634296
Scott Creek,Nova Scotia,4297.6,5600.2,262502.6,72.917,72h 55m,45.8552499,-64.2612054
Scott Creek,Prince Edward Island,4314.0,5642.4,264699.6,73.528,73h 32m,46.1915229,-63.7772032
Scott Creek,Newfoundland and Labrador,3809.9,5603.1,277666.9,77.130,77h 08m,52.8193711,-67.1766909
Scott Creek,Quebec,4386.0,5934.1,290890.4,80.803,80h 48m,47.3812400,-61.8550470
Scott Creek,Newfoundland,4558.5,6194.6,306215.6,85.060,85h 04m,47.5796060,-59.1415050
Second Street,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.2237200,-122.9220500
Second Street,Alberta,512.1,750.8,33023.3,9.173,9h 10m,52.8879682,-118.4788279
Second Street,Saskatchewan,933.8,1300.8,58698.7,16.305,16h 18m,49.9572345,-110.0001418
Second Street,Northwest Territories,1256.8,1832.6,82365.4,22.879,22h 53m,60.0021112,-116.9810185
Second Street,Manitoba,1542.6,1951.4,85569.2,23.769,23h 46m,50.0635549,-101.4635773
Second Street,Yukon,1206.1,1798.4,86749.4,24.097,24h 06m,60.0521884,-124.0168627
Second Street,Ontario,1995.1,2449.2,107460.9,29.850,29h 51m,49.7387412,-95.1576564
Second Street,Nunavut,1918.9,2852.1,139427.1,38.730,38h 44m,65.0116609,-109.7209871
Second Street,Québec,3130.8,3858.5,180118.5,50.033,50h 02m,48.5258748,-79.5235351
Second Street,New Brunswick,3925.3,5055.5,239459.7,66.517,66h 31m,47.3638255,-68.7634296
Second Street,Nova Scotia,4307.8,5599.3,262476.0,72.910,72h 55m,45.8552499,-64.2612054
Second Street,Prince Edward Island,4324.3,5641.5,264673.0,73.520,73h 31m,46.1915229,-63.7772032
Second Street,Newfoundland and Labrador,3820.7,5602.2,277640.3,77.122,77h 07m,52.8193711,-67.1766909
Second Street,Quebec,4396.5,5933.2,290863.8,80.795,80h 48m,47.3812400,-61.8550470
Second Street,Newfoundland,4569.1,6193.7,306189.0,85.052,85h 03m,47.5796060,-59.1415050
Sapperton,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.2264200,-122.8945200
Sapperton,Alberta,510.7,748.6,32841.3,9.123,9h 07m,52.8879682,-118.4788279
Sapperton,Saskatchewan,931.8,1298.7,58516.7,16.255,16h 15m,49.9572345,-110.0001418
Sapperton,Northwest Territories,1256.0,1830.5,82183.4,22.829,22h 50m,60.0021112,-116.9810185
Sapperton,Manitoba,1540.5,1949.3,85387.2,23.719,23h 43m,50.0635549,-101.4635773
Sapperton,Yukon,1205.9,1796.2,86567.4,24.046,24h 03m,60.0521884,-124.0168627
Sapperton,Ontario,1993.1,2447.1,107278.9,29.800,29h 48m,49.7387412,-95.1576564
Sapperton,Nunavut,1917.9,2850.0,139245.1,38.679,38h 41m,65.0116609,-109.7209871
Sapperton,Québec,3128.8,3856.3,179936.5,49.982,49h 59m,48.5258748,-79.5235351
Sapperton,New Brunswick,3923.3,5053.3,239277.7,66.466,66h 28m,47.3638255,-68.7634296
Sapperton,Nova Scotia,4305.8,5597.1,262294.0,72.859,72h 52m,45.8552499,-64.2612054
Sapperton,Prince Edward Island,4322.3,5639.4,264491.0,73.470,73h 28m,46.1915229,-63.7772032
Sapperton,Newfoundland and Labrador,3818.8,5600.1,277458.3,77.072,77h 04m,52.8193711,-67.1766909
Sapperton,Quebec,4394.5,5931.1,290681.8,80.745,80h 45m,47.3812400,-61.8550470
Sapperton,Newfoundland,4567.1,6191.5,306007.0,85.002,85h 00m,47.5796060,-59.1415050
Park Ridge,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.2954700,-122.7646700
Park Ridge,Alberta,499.0,747.9,33190.3,9.220,9h 13m,52.8879682,-118.4788279
Park Ridge,Saskatchewan,921.2,1297.9,58865.7,16.352,16h 21m,49.9572345,-110.0001418
Park Ridge,Northwest Territories,1246.2,1829.7,82532.4,22.926,22h 56m,60.0021112,-116.9810185
Park Ridge,Manitoba,1529.8,1948.5,85736.2,23.816,23h 49m,50.0635549,-101.4635773
Park Ridge,Yukon,1198.7,1795.5,86916.4,24.143,24h 09m,60.0521884,-124.0168627
Park Ridge,Ontario,1982.3,2446.3,107627.9,29.897,29h 54m,49.7387412,-95.1576564
Park Ridge,Nunavut,1907.6,2849.3,139594.1,38.776,38h 47m,65.0116609,-109.7209871
Park Ridge,Québec,3117.7,3855.6,180285.5,50.079,50h 05m,48.5258748,-79.5235351
Park Ridge,New Brunswick,3912.0,5052.6,239626.7,66.563,66h 34m,47.3638255,-68.7634296
Park Ridge,Nova Scotia,4294.5,5596.4,262643.0,72.956,72h 57m,45.8552499,-64.2612054
Park Ridge,Prince Edward Island,4310.9,5638.6,264840.0,73.567,73h 34m,46.1915229,-63.7772032
Park Ridge,Newfoundland and Labrador,3806.9,5599.3,277807.3,77.169,77h 10m,52.8193711,-67.1766909
Park Ridge,Quebec,4382.9,5930.3,291030.8,80.842,80h 51m,47.3812400,-61.8550470
Park Ridge,Newfoundland,4555.4,6190.8,306356.0,85.099,85h 06m,47.5796060,-59.1415050
Champlain Heights,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.2091900,-123.0260000
Champlain Heights,Alberta,517.8,761.9,33729.6,9.369,9h 22m,52.8879682,-118.4788279
Champlain Heights,Saskatchewan,941.5,1312.0,59405.0,16.501,16h 30m,49.9572345,-110.0001418
Champlain Heights,Northwest Territories,1260.4,1843.8,83071.7,23.075,23h 05m,60.0021112,-116.9810185
Champlain Heights,Manitoba,1550.3,1962.6,86275.5,23.965,23h 58m,50.0635549,-101.4635773
Champlain Heights,Yukon,1207.3,1809.5,87455.7,24.293,24h 18m,60.0521884,-124.0168627
Champlain Heights,Ontario,2002.9,2460.4,108167.2,30.046,30h 03m,49.7387412,-95.1576564
Champlain Heights,Nunavut,1922.9,2863.3,140133.4,38.926,38h 56m,65.0116609,-109.7209871
Champlain Heights,Québec,3138.5,3869.6,180824.8,50.229,50h 14m,48.5258748,-79.5235351
Champlain Heights,New Brunswick,3933.0,5066.6,240166.0,66.713,66h 43m,47.3638255,-68.7634296
Champlain Heights,Nova Scotia,4315.5,5610.4,263182.3,73.106,73h 06m,45.8552499,-64.2612054
Champlain Heights,Prince Edward Island,4331.9,5652.7,265379.3,73.716,73h 43m,46.1915229,-63.7772032
Champlain Heights,Newfoundland and Labrador,3828.2,5613.4,278346.6,77.319,77h 19m,52.8193711,-67.1766909
Champlain Heights,Quebec,4404.1,5944.4,291570.1,80.992,81h 00m,47.3812400,-61.8550470
Champlain Heights,Newfoundland,4576.7,6204.8,306895.3,85.249,85h 15m,47.5796060,-59.1415050
Terra Nova,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.1697200,-123.1890500
Terra Nova,Alberta,528.4,774.4,34831.3,9.675,9h 41m,52.8879682,-118.4788279
Terra Nova,Saskatchewan,954.0,1324.5,60506.7,16.807,16h 48m,49.9572345,-110.0001418
Terra Nova,Northwest Territories,1267.8,1856.3,84173.4,23.381,23h 23m,60.0021112,-116.9810185
Terra Nova,Manitoba,1562.8,1975.1,87377.2,24.271,24h 16m,50.0635549,-101.4635773
Terra Nova,Yukon,1211.2,1822.0,88557.4,24.599,24h 36m,60.0521884,-124.0168627
Terra Nova,Ontario,2015.4,2472.9,109268.9,30.352,30h 21m,49.7387412,-95.1576564
Terra Nova,Nunavut,1930.9,2875.8,141235.1,39.232,39h 14m,65.0116609,-109.7209871
Terra Nova,Québec,3151.1,3882.1,181926.5,50.535,50h 32m,48.5258748,-79.5235351
Terra Nova,New Brunswick,3945.6,5079.1,241267.7,67.019,67h 01m,47.3638255,-68.7634296
Terra Nova,Nova Scotia,4328.1,5622.9,264284.0,73.412,73h 25m,45.8552499,-64.2612054
Terra Nova,Prince Edward Island,4344.6,5665.2,266481.0,74.022,74h 01m,46.1915229,-63.7772032
Terra Nova,Newfoundland and Labrador,3840.7,5625.9,279448.3,77.625,77h 37m,52.8193711,-67.1766909
Terra Nova,Quebec,4416.7,5956.9,292671.8,81.298,81h 18m,47.3812400,-61.8550470
Terra Nova,Newfoundland,4589.3,6217.3,307997.0,85.555,85h 33m,47.5796060,-59.1415050
Garden City,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.1671100,-123.1217800
Garden City,Alberta,525.7,770.0,34421.1,9.561,9h 34m,52.8879682,-118.4788279
Garden City,Saskatchewan,949.2,1320.0,60096.5,16.693,16h 42m,49.9572345,-110.0001418
Garden City,Northwest Territories,1266.8,1851.8,83763.2,23.268,23h 16m,60.0021112,-116.9810185
Garden City,Manitoba,1558.1,1970.6,86967.0,24.157,24h 09m,50.0635549,-101.4635773
Garden City,Yukon,1211.7,1817.6,88147.2,24.485,24h 29m,60.0521884,-124.0168627
Garden City,Ontario,2010.7,2468.4,108858.7,30.239,30h 14m,49.7387412,-95.1576564
Garden City,Nunavut,1929.6,2871.4,140824.9,39.118,39h 07m,65.0116609,-109.7209871
Garden City,Québec,3146.5,3877.7,181516.3,50.421,50h 25m,48.5258748,-79.5235351
Garden City,New Brunswick,3941.0,5074.7,240857.5,66.905,66h 54m,47.3638255,-68.7634296
Garden City,Nova Scotia,4323.6,5618.5,263873.8,73.298,73h 18m,45.8552499,-64.2612054
Garden City,Prince Edward Island,4340.0,5660.7,266070.8,73.909,73h 55m,46.1915229,-63.7772032
Garden City,Newfoundland and Labrador,3836.5,5621.4,279038.1,77.511,77h 31m,52.8193711,-67.1766909
Garden City,Quebec,4412.3,5952.4,292261.6,81.184,81h 11m,47.3812400,-61.8550470
Garden City,Newfoundland,4584.9,6212.9,307586.8,85.441,85h 26m,47.5796060,-59.1415050
McLennan,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.1626800,-123.0983400
McLennan,Alberta,525.1,767.3,34274.6,9.521,9h 31m,52.8879682,-118.4788279
McLennan,Saskatchewan,947.6,1317.3,59950.0,16.653,16h 39m,49.9572345,-110.0001418
McLennan,Northwest Territories,1266.8,1849.1,83616.7,23.227,23h 14m,60.0021112,-116.9810185
McLennan,Manitoba,1556.5,1967.9,86820.5,24.117,24h 07m,50.0635549,-101.4635773
McLennan,Yukon,1212.3,1814.9,88000.7,24.445,24h 27m,60.0521884,-124.0168627
McLennan,Ontario,2009.1,2465.7,108712.2,30.198,30h 12m,49.7387412,-95.1576564
McLennan,Nunavut,1929.5,2868.6,140678.4,39.077,39h 05m,65.0116609,-109.7209871
McLennan,Québec,3145.0,3875.0,181369.8,50.380,50h 23m,48.5258748,-79.5235351
McLennan,New Brunswick,3939.6,5072.0,240711.0,66.864,66h 52m,47.3638255,-68.7634296
McLennan,Nova Scotia,4322.1,5615.8,263727.3,73.258,73h 15m,45.8552499,-64.2612054
McLennan,Prince Edward Island,4338.6,5658.0,265924.3,73.868,73h 52m,46.1915229,-63.7772032
McLennan,Newfoundland and Labrador,3835.2,5618.7,278891.6,77.470,77h 28m,52.8193711,-67.1766909
McLennan,Quebec,4410.9,5949.7,292115.1,81.143,81h 09m,47.3812400,-61.8550470
McLennan,Newfoundland,4583.5,6210.2,307440.3,85.400,85h 24m,47.5796060,-59.1415050
Woodwards,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.1467500,-123.1548900
Woodwards,Alberta,529.0,770.1,34633.1,9.620,9h 37m,52.8879682,-118.4788279
Woodwards,Saskatchewan,952.0,1320.2,60308.5,16.752,16h 45m,49.9572345,-110.0001418
Woodwards,Northwest Territories,1269.6,1852.0,83975.2,23.326,23h 20m,60.0021112,-116.9810185
Woodwards,Manitoba,1560.9,1970.8,87179.0,24.216,24h 13m,50.0635549,-101.4635773
Woodwards,Yukon,1213.9,1817.8,88359.2,24.544,24h 33m,60.0521884,-124.0168627
Woodwards,Ontario,2013.5,2468.6,109070.7,30.297,30h 18m,49.7387412,-95.1576564
Woodwards,Nunavut,1932.5,2871.5,141036.9,39.177,39h 11m,65.0116609,-109.7209871
Woodwards,Québec,3149.4,3877.9,181728.3,50.480,50h 29m,48.5258748,-79.5235351
Woodwards,New Brunswick,3944.0,5074.9,241069.5,66.964,66h 58m,47.3638255,-68.7634296
Woodwards,Nova Scotia,4326.6,5618.7,264085.8,73.357,73h 21m,45.8552499,-64.2612054
Woodwards,Prince Edward Island,4343.1,5660.9,266282.8,73.967,73h 58m,46.1915229,-63.7772032
Woodwards,Newfoundland and Labrador,3839.7,5621.6,279250.1,77.569,77h 34m,52.8193711,-67.1766909
Woodwards,Quebec,4415.4,5952.6,292473.6,81.243,81h 15m,47.3812400,-61.8550470
Woodwards,Newfoundland,4588.0,6213.0,307798.8,85.500,85h 30m,47.5796060,-59.1415050
Golden Village,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.1878000,-123.1281600
Golden Village,Alberta,524.1,770.5,34390.6,9.553,9h 33m,52.8879682,-118.4788279
Golden Village,Saskatchewan,949.3,1320.5,60066.0,16.685,16h 41m,49.9572345,-110.0001418
Golden Village,Northwest Territories,1264.7,1852.3,83732.7,23.259,23h 16m,60.0021112,-116.9810185
Golden Village,Manitoba,1558.0,1971.1,86936.5,24.149,24h 09m,50.0635549,-101.4635773
Golden Village,Yukon,1209.4,1818.1,88116.7,24.477,24h 29m,60.0521884,-124.0168627
Golden Village,Ontario,2010.6,2468.9,108828.2,30.230,30h 14m,49.7387412,-95.1576564
Golden Village,Nunavut,1927.5,2871.8,140794.4,39.110,39h 07m,65.0116609,-109.7209871
Golden Village,Québec,3146.3,3878.2,181485.8,50.413,50h 25m,48.5258748,-79.5235351
Golden Village,New Brunswick,3940.8,5075.2,240827.0,66.896,66h 54m,47.3638255,-68.7634296
Golden Village,Nova Scotia,4323.3,5619.0,263843.3,73.290,73h 17m,45.8552499,-64.2612054
Golden Village,Prince Edward Island,4339.7,5661.2,266040.3,73.900,73h 54m,46.1915229,-63.7772032
Golden Village,Newfoundland and Labrador,3835.8,5621.9,279007.6,77.502,77h 30m,52.8193711,-67.1766909
Golden Village,Quebec,4411.9,5952.9,292231.1,81.175,81h 11m,47.3812400,-61.8550470
Golden Village,Newfoundland,4584.4,6213.3,307556.3,85.432,85h 26m,47.5796060,-59.1415050
Ironwood,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.1260900,-123.0951200
Ironwood,Alberta,528.3,764.6,34107.3,9.474,9h 28m,52.8879682,-118.4788279
Ironwood,Saskatchewan,948.1,1314.6,59782.7,16.606,16h 36m,49.9572345,-110.0001418
Ironwood,Northwest Territories,1270.7,1846.4,83449.4,23.180,23h 11m,60.0021112,-116.9810185
Ironwood,Manitoba,1557.1,1965.2,86653.2,24.070,24h 04m,50.0635549,-101.4635773
Ironwood,Yukon,1216.3,1812.2,87833.4,24.398,24h 24m,60.0521884,-124.0168627
Ironwood,Ontario,2009.8,2463.0,108544.9,30.151,30h 09m,49.7387412,-95.1576564
Ironwood,Nunavut,1933.2,2865.9,140511.1,39.031,39h 02m,65.0116609,-109.7209871
Ironwood,Québec,3145.8,3872.3,181202.5,50.334,50h 20m,48.5258748,-79.5235351
Ironwood,New Brunswick,3940.6,5069.3,240543.7,66.818,66h 49m,47.3638255,-68.7634296
Ironwood,Nova Scotia,4323.2,5613.1,263560.0,73.211,73h 13m,45.8552499,-64.2612054
Ironwood,Prince Edward Island,4339.7,5655.3,265757.0,73.821,73h 49m,46.1915229,-63.7772032
Ironwood,Newfoundland and Labrador,3836.9,5616.0,278724.3,77.423,77h 25m,52.8193711,-67.1766909
Ironwood,Quebec,4412.2,5947.0,291947.8,81.097,81h 06m,47.3812400,-61.8550470
Ironwood,Newfoundland,4584.9,6207.4,307273.0,85.354,85h 21m,47.5796060,-59.1415050
South Arm,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.1403200,-123.1248300
South Arm,Alberta,528.2,766.8,34315.1,9.532,9h 32m,52.8879682,-118.4788279
South Arm,Saskatchewan,950.0,1316.9,59990.5,16.664,16h 40m,49.9572345,-110.0001418
South Arm,Northwest Territories,1269.7,1848.7,83657.2,23.238,23h 14m,60.0021112,-116.9810185
South Arm,Manitoba,1558.9,1967.5,86861.0,24.128,24h 08m,50.0635549,-101.4635773
South Arm,Yukon,1214.7,1814.4,88041.2,24.456,24h 27m,60.0521884,-124.0168627
South Arm,Ontario,2011.5,2465.3,108752.7,30.209,30h 13m,49.7387412,-95.1576564
South Arm,Nunavut,1932.4,2868.2,140718.9,39.089,39h 05m,65.0116609,-109.7209871
South Arm,Québec,3147.5,3874.5,181410.3,50.392,50h 24m,48.5258748,-79.5235351
South Arm,New Brunswick,3942.2,5071.5,240751.5,66.875,66h 53m,47.3638255,-68.7634296
South Arm,Nova Scotia,4324.7,5615.3,263767.8,73.269,73h 16m,45.8552499,-64.2612054
South Arm,Prince Edward Island,4341.2,5657.6,265964.8,73.879,73h 53m,46.1915229,-63.7772032
South Arm,Newfoundland and Labrador,3838.1,5618.3,278932.1,77.481,77h 29m,52.8193711,-67.1766909
South Arm,Quebec,4413.6,5949.3,292155.6,81.154,81h 09m,47.3812400,-61.8550470
South Arm,Newfoundland,4586.3,6209.7,307480.8,85.411,85h 25m,47.5796060,-59.1415050
Brow of the Hill,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.2021300,-122.9201500
Brow of the Hill,Alberta,514.0,751.9,33138.5,9.205,9h 12m,52.8879682,-118.4788279
Brow of the Hill,Saskatchewan,934.1,1302.0,58813.9,16.337,16h 20m,49.9572345,-110.0001418
Brow of the Hill,Northwest Territories,1259.1,1833.8,82480.6,22.911,22h 55m,60.0021112,-116.9810185
Brow of the Hill,Manitoba,1542.9,1952.6,85684.4,23.801,23h 48m,50.0635549,-101.4635773
Brow of the Hill,Yukon,1208.5,1799.5,86864.6,24.129,24h 08m,60.0521884,-124.0168627
Brow of the Hill,Ontario,1995.5,2450.4,107576.1,29.882,29h 53m,49.7387412,-95.1576564
Brow of the Hill,Nunavut,1921.1,2853.3,139542.3,38.762,38h 46m,65.0116609,-109.7209871
Brow of the Hill,Québec,3131.3,3859.6,180233.7,50.065,50h 04m,48.5258748,-79.5235351
Brow of the Hill,New Brunswick,3925.9,5056.6,239574.9,66.549,66h 33m,47.3638255,-68.7634296
Brow of the Hill,Nova Scotia,4308.4,5600.4,262591.2,72.942,72h 57m,45.8552499,-64.2612054
Brow of the Hill,Prince Edward Island,4324.9,5642.7,264788.2,73.552,73h 33m,46.1915229,-63.7772032
Brow of the Hill,Newfoundland and Labrador,3821.7,5603.4,277755.5,77.154,77h 09m,52.8193711,-67.1766909
Brow of the Hill,Quebec,4397.2,5934.4,290979.0,80.828,80h 50m,47.3812400,-61.8550470
Brow of the Hill,Newfoundland,4569.9,6194.8,306304.2,85.085,85h 05m,47.5796060,-59.1415050
Uptown,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.2121000,-122.9192900
Uptown,Alberta,513.0,751.4,33056.7,9.182,9h 11m,52.8879682,-118.4788279
Uptown,Saskatchewan,933.8,1301.4,58732.1,16.314,16h 19m,49.9572345,-110.0001418
Uptown,Northwest Territories,1258.0,1833.2,82398.8,22.889,22h 53m,60.0021112,-116.9810185
Uptown,Manitoba,1542.6,1952.0,85602.6,23.779,23h 47m,50.0635549,-101.4635773
